Country,State ,City,Station,Last_Update,Latitude,Longitude,Pollutant_ID,Pollutant_Min,Pollutant_Max,Pollutant_Avg,Pollution Range,Pollution Category
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",05-02-2026 14:00,28.570173,76.933762,PM2.5,73,339,212,266,Very Poor
India,Delhi,Delhi,"Narela, Delhi - DPCC",05-02-2026 14:00,28.822836,77.101981,SO2,5,16,10,11,Good
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",05-02-2026 14:00,28.56789,77.250515,SO2,5,108,19,103,Good
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",05-02-2026 14:00,28.56789,77.250515,OZONE,4,127,58,123,Moderate
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",05-02-2026 14:00,28.6573814,77.1585447,PM2.5,70,325,225,255,Very Poor
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-02-2026 14:00,28.623763,77.287209,PM10,120,268,180,148,Poor
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-02-2026 14:00,28.623763,77.287209,CO,32,101,74,69,Moderate
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",05-02-2026 14:00,28.623763,77.287209,OZONE,2,158,158,156,Poor
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",05-02-2026 14:00,28.58028,77.233829,PM10,127,265,180,138,Poor
India,Delhi,Delhi,"Jawaharlal Nehru Stadium, Delhi - DPCC",05-02-2026 14:00,28.58028,77.233829,NO2,31,119,70,88,Moderate
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",05-02-2026 14:00,28.5918245,77.2273074,PM10,114,182,150,68,Poor
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",05-02-2026 14:00,28.5918245,77.2273074,CO,54,84,61,30,Moderate
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",05-02-2026 14:00,28.611281,77.237738,PM2.5,83,316,229,233,Very Poor
India,Delhi,Delhi,"Dwarka-Sector 8, Delhi - DPCC ",05-02-2026 14:00,28.5710274,77.0719006,OZONE,1,98,3,97,Good
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",05-02-2026 14:00,28.6811736,77.3025234,CO,54,102,85,48,Moderate
India,Delhi,Delhi,"IIT Delhi, Delhi - IITM",05-02-2026 14:00,28.54246,77.191651,PM2.5,86,309,183,223,Poor
India,Delhi,Delhi,"ITO, Delhi - CPCB",05-02-2026 14:00,28.628624,77.24106,PM2.5,90,326,251,236,Very Poor
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",05-02-2026 14:00,28.695381,77.181665,CO,28,104,42,76,Good
India,Delhi,Delhi,"Bawana, Delhi - DPCC",05-02-2026 14:00,28.7762,77.051074,PM2.5,140,403,290,263,Very Poor
India,Delhi,Delhi,"Bawana, Delhi - DPCC",05-02-2026 14:00,28.7762,77.051074,NO2,4,41,19,37,Good
India,Delhi,Delhi,"Bawana, Delhi - DPCC",05-02-2026 14:00,28.7762,77.051074,NH3,6,8,7,2,Good
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",05-02-2026 14:00,28.699793,77.165453,PM2.5,177,342,294,165,Very Poor
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",05-02-2026 14:00,23.107969,72.574648,PM2.5,46,86,65,40,Moderate
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",05-02-2026 14:00,23.107969,72.574648,NO2,15,58,24,43,Good
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",05-02-2026 14:00,23.076793,72.627874,NH3,2,5,3,3,Good
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",05-02-2026 14:00,23.076793,72.627874,CO,46,81,51,35,Moderate
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",05-02-2026 14:00,21.613267,73.010555,SO2,17,22,18,5,Good
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",05-02-2026 14:00,21.613267,73.010555,OZONE,9,55,10,46,Good
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",05-02-2026 14:00,23.163798,72.677768,NO2,17,38,22,21,Good
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",05-02-2026 14:00,23.163798,72.677768,CO,2,36,19,34,Good
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",05-02-2026 14:00,23.243639,72.68994,PM10,52,112,84,60,Moderate
India,Gujarat,Gandhinagar,"IIPHG Lekawada, Gandhinagar - IITM",05-02-2026 14:00,23.243639,72.68994,OZONE,6,49,29,43,Good
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",05-02-2026 14:00,23.002657,72.591912,PM2.5,47,144,92,97,Moderate
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",05-02-2026 14:00,23.020509,72.579261,NH3,12,18,14,6,Good
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",05-02-2026 14:00,23.016834,72.625775,PM10,60,133,104,73,Poor
India,Gujarat,Ahmedabad,"Rakhial, Ahmedabad - IITM",05-02-2026 14:00,23.016834,72.625775,OZONE,32,68,39,36,Good
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",05-02-2026 14:00,23.041137,72.456691,PM2.5,71,199,136,128,Poor
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",05-02-2026 14:00,23.041137,72.456691,NH3,8,12,11,4,Good
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",05-02-2026 14:00,23.041137,72.456691,OZONE,3,82,30,79,Good
India,Gujarat,Ahmedabad,"SAC ISRO Satellite, Ahmedabad - IITM",05-02-2026 14:00,23.023389,72.515201,CO,1,38,28,37,Good
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",05-02-2026 14:00,23.221714,72.654328,NH3,2,3,2,1,Good
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",05-02-2026 14:00,23.59315,72.372792,PM10,82,144,108,62,Poor
India,Gujarat,Mehsana,"Sadanand Nagar, Mehsana - Nexteng Enviro",05-02-2026 14:00,23.59315,72.372792,OZONE,12,50,16,38,Good
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-02-2026 14:00,22.248853,70.776774,PM10,91,135,109,44,Poor
India,Gujarat,Rajkot,"Mavdi, Rajkot - Nexteng Enviro ",05-02-2026 14:00,22.248853,70.776774,NO2,13,39,23,26,Good
India,Gujarat,Surat,"Katargam, Surat - Nexteng Enviro",05-02-2026 14:00,21.217779,72.834787,NH3,3,5,4,2,Good
India,Gujarat,Vadodara,"Bapunagar, Vadodara - Nexteng Enviro",05-02-2026 14:00,22.320153,73.216285,OZONE,1,4,2,3,Good
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",05-02-2026 14:00,22.969611,72.6435,NO2,62,109,98,47,Moderate
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",05-02-2026 14:00,22.969611,72.6435,OZONE,27,46,35,19,Good
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",05-02-2026 14:00,30.379589,76.778328,NH3,9,11,10,2,Good
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-02-2026 14:00,28.6701,76.9254,PM2.5,54,308,187,254,Poor
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",05-02-2026 14:00,28.376058,77.315741,NO2,30,34,31,4,Good
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",05-02-2026 14:00,28.376058,77.315741,OZONE,14,16,15,2,Good
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",05-02-2026 14:00,28.4417,77.3217,PM2.5,92,97,94,5,Moderate
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",05-02-2026 14:00,28.4417,77.3217,NH3,10,12,11,2,Good
India,Haryana,Faridabad,"Sector 30, Faridabad - HSPCB",05-02-2026 14:00,28.4417,77.3217,SO2,6,6,6,0,Good
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",05-02-2026 14:00,29.503664,75.467934,PM10,3,13,6,10,Good
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",05-02-2026 14:00,29.503664,75.467934,CO,25,31,27,6,Good
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",05-02-2026 14:00,28.4227,77.0667,PM10,153,195,174,42,Poor
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",05-02-2026 14:00,28.4227,77.0667,SO2,1,9,4,8,Good
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",05-02-2026 14:00,28.4227,77.0667,CO,34,64,46,30,Good
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",05-02-2026 14:00,28.4275,77.1465,PM2.5,41,500,306,459,Severe
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",05-02-2026 14:00,28.4275,77.1465,SO2,1,17,3,16,Good
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",05-02-2026 14:00,28.6701,76.9254,OZONE,15,20,17,5,Good
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",05-02-2026 14:00,28.3419248,77.319699,SO2,1,5,3,4,Good
India,Haryana,Ballabgarh,"Nathu Colony, Ballabgarh - HSPCB",05-02-2026 14:00,28.3419248,77.319699,OZONE,15,15,15,0,Good
India,Haryana,Jind,"Police Lines, Jind - HSPCB",05-02-2026 14:00,29.307814,76.337619,SO2,2,10,5,8,Good
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",05-02-2026 14:00,29.8006,76.4155,SO2,29,34,32,5,Good
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",05-02-2026 14:00,29.14056,75.744941,PM10,72,111,94,39,Moderate
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",05-02-2026 14:00,29.14056,75.744941,NO2,26,27,27,1,Good
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",05-02-2026 14:00,12.9756843,77.5660749,NO2,32,38,35,6,Good
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",05-02-2026 14:00,13.029152,77.585901,PM10,60,99,74,39,Moderate
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",05-02-2026 14:00,13.029152,77.585901,NO2,38,49,44,11,Good
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",05-02-2026 14:00,13.029152,77.585901,SO2,11,19,16,8,Good
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",05-02-2026 14:00,12.938539,77.5901,NH3,2,5,3,3,Good
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-02-2026 14:00,12.920984,77.584908,NO2,11,52,29,41,Good
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-02-2026 14:00,12.920984,77.584908,CO,10,52,35,42,Good
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",05-02-2026 14:00,12.920984,77.584908,OZONE,24,78,31,54,Good
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-02-2026 14:00,12.7816279,77.6299145,NO2,18,19,18,1,Good
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-02-2026 14:00,12.7816279,77.6299145,NH3,2,2,2,0,Good
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",05-02-2026 14:00,12.7816279,77.6299145,OZONE,21,23,22,2,Good
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",05-02-2026 14:00,15.888653,74.541751,PM10,48,101,78,53,Moderate
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",05-02-2026 14:00,12.9135218,77.5950804,PM2.5,72,99,83,27,Moderate
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",05-02-2026 14:00,12.9135218,77.5950804,NH3,5,13,7,8,Good
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-02-2026 14:00,12.9352049,77.6814488,NO2,NA,NA,NA,0,Severe
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-02-2026 14:00,12.9352049,77.6814488,NH3,NA,NA,NA,0,Severe
India,Karnataka,Bengaluru,"BWSSB Kadabesanahalli, Bengaluru - CPCB",05-02-2026 14:00,12.9352049,77.6814488,SO2,NA,NA,NA,0,Severe
India,Karnataka,Bengaluru,"Bapuji Nagar, Bengaluru - KSPCB",05-02-2026 14:00,12.951913,77.539784,NO2,26,55,43,29,Good
India,Jammu_and_Kashmir,Pampore,"Khrew, Pampore - JKPCC",05-02-2026 14:00,34.031606,75.009712,PM2.5,15,32,31,17,Good
India,Jammu_and_Kashmir,Srinagar,"Khunmoh, Srinagar - JKPCC",05-02-2026 14:00,34.06313,74.96017,PM10,NA,NA,NA,0,Severe
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",05-02-2026 14:00,34.066206,74.81982,PM10,22,56,34,34,Good
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKPCC",05-02-2026 14:00,34.066206,74.81982,SO2,3,4,3,1,Good
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",05-02-2026 14:00,16.172806,75.659694,PM2.5,34,36,35,2,Good
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",05-02-2026 14:00,16.172806,75.659694,NO2,11,12,12,1,Good
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",05-02-2026 14:00,29.966942,76.875879,PM10,118,156,142,38,Poor
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",05-02-2026 14:00,29.966942,76.875879,SO2,1,29,8,28,Good
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",05-02-2026 14:00,29.966942,76.875879,OZONE,17,55,29,38,Good
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",05-02-2026 14:00,27.9002,76.9938,OZONE,23,31,28,8,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",05-02-2026 14:00,28.060249,76.113115,PM10,89,168,127,79,Poor
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",05-02-2026 14:00,29.5364,75.0158,OZONE,45,67,53,22,Moderate
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-02-2026 14:00,30.1480566,77.2893471,PM2.5,62,95,85,33,Moderate
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-02-2026 14:00,30.1480566,77.2893471,NH3,1,6,4,5,Good
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",05-02-2026 14:00,30.1480566,77.2893471,OZONE,8,34,30,26,Good
India,Karnataka,Bengaluru,"Kasturi Nagar, Bengaluru - KSPCB",05-02-2026 14:00,13.003872,77.664217,CO,38,53,44,15,Good
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",05-02-2026 14:00,12.990328,77.5431385,NO2,17,18,18,1,Good
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",05-02-2026 14:00,12.990328,77.5431385,SO2,6,6,6,0,Good
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",05-02-2026 14:00,12.990328,77.5431385,CO,21,33,29,12,Good
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",05-02-2026 14:00,28.3153,76.9143,NH3,5,10,8,5,Good
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",05-02-2026 14:00,30.7057778,76.85318056,NO2,23,28,25,5,Good
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",05-02-2026 14:00,28.060249,76.113115,CO,28,52,45,24,Good
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",05-02-2026 14:00,28.1485564,77.3320667,SO2,13,104,21,91,Good
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",05-02-2026 14:00,29.6953,77.0027,NO2,6,7,6,1,Good
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",05-02-2026 14:00,29.6953,77.0027,OZONE,31,31,31,0,Good
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",05-02-2026 14:00,13.0246342,77.5080115,NH3,2,3,3,1,Good
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",05-02-2026 14:00,12.917348,77.622813,PM2.5,46,74,60,28,Moderate
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",05-02-2026 14:00,12.917348,77.622813,PM10,74,151,103,77,Poor
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",05-02-2026 14:00,12.917348,77.622813,NO2,41,96,62,55,Moderate
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",05-02-2026 14:00,12.917348,77.622813,CO,20,76,30,56,Good
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",05-02-2026 14:00,11.55358,76.55521,PM10,44,59,51,15,Moderate
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",05-02-2026 14:00,11.55358,76.55521,NO2,14,35,22,21,Good
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",05-02-2026 14:00,11.55358,76.55521,CO,12,25,22,13,Good
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",05-02-2026 14:00,13.428828,77.731418,CO,5,28,12,23,Good
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",05-02-2026 14:00,15.3714823,75.1160168,CO,6,33,27,27,Good
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",05-02-2026 14:00,17.336318,76.847397,PM2.5,29,68,52,39,Moderate
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",05-02-2026 14:00,17.336318,76.847397,NO2,13,19,16,6,Good
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",05-02-2026 14:00,17.336318,76.847397,SO2,3,5,3,2,Good
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",05-02-2026 14:00,12.415911,75.73505,CO,10,19,14,9,Good
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-02-2026 14:00,12.21041,76.37376,PM10,47,76,57,29,Moderate
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-02-2026 14:00,12.21041,76.37376,NH3,3,6,4,3,Good
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",05-02-2026 14:00,23.264759,77.381568,NH3,4,7,6,3,Good
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",05-02-2026 14:00,23.264759,77.381568,SO2,10,13,11,3,Good
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",05-02-2026 14:00,23.264759,77.381568,OZONE,20,61,43,41,Good
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",05-02-2026 14:00,23.210494,77.425409,PM2.5,48,103,66,55,Moderate
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",05-02-2026 14:00,23.210494,77.425409,OZONE,23,40,32,17,Good
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",05-02-2026 14:00,23.233584,77.400574,PM2.5,42,95,65,53,Moderate
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",05-02-2026 14:00,23.233584,77.400574,NO2,20,29,25,9,Good
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",05-02-2026 14:00,23.233584,77.400574,OZONE,47,126,82,79,Moderate
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",05-02-2026 14:00,22.9682591,76.064118,NO2,36,73,59,37,Moderate
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",05-02-2026 14:00,22.9682591,76.064118,CO,22,38,26,16,Good
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",05-02-2026 14:00,26.203442,78.193251,NO2,65,136,90,71,Moderate
India,Madhya Pradesh,Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB",05-02-2026 14:00,26.259242,78.216432,PM10,79,371,166,292,Poor
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-02-2026 14:00,12.21041,76.37376,CO,6,34,10,28,Good
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",05-02-2026 14:00,12.21041,76.37376,OZONE,10,75,37,65,Good
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",05-02-2026 14:00,12.733409,77.298051,PM2.5,11,87,51,76,Moderate
India,Karnataka,Ramanagara,"Vijay Nagar, Ramanagara - KSPCB",05-02-2026 14:00,12.733409,77.298051,NH3,3,5,3,2,Good
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",05-02-2026 14:00,13.94,75.555917,PM2.5,35,51,46,16,Good
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",05-02-2026 14:00,13.94,75.555917,PM10,42,53,49,11,Good
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB",05-02-2026 14:00,13.377516,77.099072,CO,53,54,54,1,Moderate
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",05-02-2026 14:00,16.7602,77.1428,NH3,2,2,2,0,Good
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",05-02-2026 14:00,11.875,75.3732,OZONE,28,33,31,5,Good
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",05-02-2026 14:00,13.328028,75.797056,NH3,2,3,3,1,Good
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",05-02-2026 14:00,13.328028,75.797056,OZONE,12,28,15,16,Good
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",05-02-2026 14:00,15.459706,75.008381,CO,34,94,69,60,Moderate
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",05-02-2026 14:00,15.459706,75.008381,OZONE,22,28,23,6,Good
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",05-02-2026 14:00,8.5637,76.8865,NH3,1,1,1,0,Good
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",05-02-2026 14:00,8.5637,76.8865,CO,42,107,53,65,Moderate
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",05-02-2026 14:00,8.5637,76.8865,OZONE,36,37,36,1,Good
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",05-02-2026 14:00,8.8787,76.6073,PM10,52,100,77,48,Moderate
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",05-02-2026 14:00,26.200388,78.147714,SO2,6,11,8,5,Good
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",05-02-2026 14:00,22.7289,75.8076,PM10,49,116,83,67,Moderate
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",05-02-2026 14:00,22.7289,75.8076,NO2,31,56,43,25,Good
India,Madhya Pradesh,Indore,"Airport Area, Indore - IMC",05-02-2026 14:00,22.7289,75.8076,OZONE,5,14,8,9,Good
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",05-02-2026 14:00,22.431,75.5213,PM2.5,64,116,83,52,Moderate
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",05-02-2026 14:00,22.431,75.5213,PM10,69,115,94,46,Moderate
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",05-02-2026 14:00,22.7524,75.8872,OZONE,19,21,19,2,Good
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",05-02-2026 14:00,22.678,75.8559,PM2.5,46,93,68,47,Moderate
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",05-02-2026 14:00,22.678,75.8559,PM10,29,67,47,38,Good
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",05-02-2026 14:00,22.678,75.8559,NO2,15,25,21,10,Good
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",05-02-2026 14:00,22.678,75.8559,SO2,6,10,8,4,Good
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",05-02-2026 14:00,23.10844,77.511428,OZONE,58,144,95,86,Moderate
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",05-02-2026 14:00,22.624758,75.675238,PM2.5,110,351,216,241,Very Poor
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",05-02-2026 14:00,22.624758,75.675238,NH3,1,2,1,1,Good
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",05-02-2026 14:00,22.624758,75.675238,OZONE,9,130,76,121,Moderate
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",05-02-2026 14:00,23.331731,75.045981,NO2,12,32,19,20,Good
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",05-02-2026 14:00,23.8640158,78.80289321,PM2.5,11,71,42,60,Good
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",05-02-2026 14:00,23.8640158,78.80289321,PM10,27,107,57,80,Moderate
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",05-02-2026 14:00,23.163174,79.973061,PM10,34,109,73,75,Moderate
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",05-02-2026 14:00,23.163174,79.973061,NH3,2,2,2,0,Good
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",05-02-2026 14:00,23.142888,79.916147,PM2.5,44,150,92,106,Moderate
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",05-02-2026 14:00,23.168606,79.932247,PM10,78,113,96,35,Moderate
India,Madhya Pradesh,Jabalpur,"Marhatal, Jabalpur - MPPCB",05-02-2026 14:00,23.168606,79.932247,NO2,21,33,25,12,Good
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",05-02-2026 14:00,23.10844,77.511428,SO2,1,110,31,109,Good
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",05-02-2026 14:00,23.50016,80.23284,PM10,35,123,81,88,Moderate
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",05-02-2026 14:00,23.50016,80.23284,SO2,3,39,23,36,Good
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",05-02-2026 14:00,20.9402359,77.7895248,SO2,27,42,30,15,Good
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",05-02-2026 14:00,20.9402359,77.7895248,OZONE,31,78,54,47,Moderate
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",05-02-2026 14:00,20.939198,77.765701,NH3,1,6,2,5,Good
